id,bkl_main,bkl_sub,bkl_kategori,bkl_nilai,bkl_catatan,bkl_status,created_by,created_at,updated_by,updated_at
1,role_user,role_user,super_admin,Super Admin,,A,1 | Super Admin 1,3/14/2025 11:30,1 | Super Admin 1,5/9/2025 14:27
154,keperluan,keperluan,keperluan,Maintenance AC,,A,1 | Super Admin 1,4/23/2025 8:18,1 | Super Admin 1,4/23/2025 8:18
155,keperluan,keperluan,keperluan,Maintenance PC,,A,1 | Super Admin 1,4/23/2025 8:18,1 | Super Admin 1,4/23/2025 8:18
156,kartu_akses,kartu_akses,31234567890,3.001,,A,1 | Super Admin 1,4/23/2025 8:18,1 | Super Admin 1,4/23/2025 8:18
157,kartu_akses,kartu_akses,31234567891,3.002,,A,1 | Super Admin 1,4/23/2025 8:18,1 | Super Admin 1,4/23/2025 8:18
158,kartu_akses,kartu_akses,31234567892,4.001,,A,1 | Super Admin 1,4/23/2025 8:18,1 | Super Admin 1,4/23/2025 8:18
159,kartu_akses,kartu_akses,31234567893,4.002,,A,1 | Super Admin 1,4/23/2025 8:18,1 | Super Admin 1,4/23/2025 8:18
160,kartu_akses,kartu_akses,31234567894,4.003,,A,1 | Super Admin 1,4/23/2025 8:18,1 | Super Admin 1,4/23/2025 8:18
161,kartu_akses,kartu_akses,2997208,5.001,,A,1 | Super Admin 1,4/23/2025 8:18,1 | Super Admin 1,5/1/2025 11:07
162,kartu_akses,kartu_akses,2912798,5.002,,A,1 | Super Admin 1,4/23/2025 8:18,1 | Super Admin 1,4/30/2025 14:16
163,kartu_akses,kartu_akses,2912790,3.003,,A,1 | Super Admin 1,4/23/2025 8:18,1 | Super Admin 1,5/7/2025 15:00
